time,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_pitch_joint,left_wrist_yaw_joint,left_wrist_pitch_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_pitch_joint,right_wrist_yaw_joint,right_wrist_pitch_joint,right_wrist_roll_joint,null,null,waist_yaw_joint,null,head_yaw_joint,head_pitch_joint,left_thumb_mcp_roll_joint,left_thumb_mcp_pitch_joint,left_index_mcp_joint,left_middle_mcp_joint,left_ring_mcp_joint,left_pinky_mcp_joint,right_thumb_mcp_roll_joint,right_thumb_mcp_pitch_joint,right_index_mcp_joint,right_middle_mcp_joint,right_ring_mcp_joint,right_pinky_mcp_joint
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.10861,-0.85214,0.194915,-1.8675,0.225045,0.176406,0.944772,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108609,-0.852144,0.194907,-1.8675,0.225039,0.176406,0.945528,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108608,-0.852146,0.194899,-1.8675,0.225034,0.176406,0.946283,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108608,-0.852148,0.194891,-1.8675,0.225029,0.176406,0.947037,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108607,-0.852149,0.194883,-1.8675,0.225026,0.176407,0.947792,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108606,-0.852152,0.194877,-1.8675,0.225021,0.176406,0.948546,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108605,-0.852154,0.194871,-1.8675,0.225017,0.176407,0.949299,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108605,-0.852156,0.194865,-1.8675,0.225013,0.176408,0.950052,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108605,-0.852157,0.194859,-1.8675,0.22501,0.176407,0.950804,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108604,-0.852159,0.194854,-1.8675,0.225007,0.176408,0.951557,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108603,-0.85216,0.19485,-1.8675,0.225004,0.176408,0.952309,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108603,-0.852161,0.194846,-1.8675,0.225001,0.176408,0.953061,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108603,-0.852163,0.194842,-1.8675,0.224999,0.176408,0.953812,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108603,-0.852163,0.194838,-1.8675,0.224997,0.176408,0.954563,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108602,-0.852164,0.194835,-1.8675,0.224995,0.176408,0.955313,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108602,-0.852165,0.194834,-1.8675,0.224994,0.176409,0.956063,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108601,-0.852166,0.194831,-1.8675,0.224993,0.176409,0.956814,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108601,-0.852166,0.19483,-1.8675,0.224992,0.176409,0.957563,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108601,-0.852165,0.194829,-1.8675,0.224991,0.176409,0.958312,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.1086,-0.852167,0.194829,-1.8675,0.22499,0.176409,0.95906,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.1086,-0.852167,0.194829,-1.8675,0.22499,0.176409,0.959808,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.1086,-0.852167,0.194829,-1.8675,0.22499,0.176409,0.960556,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.1086,-0.852166,0.19483,-1.8675,0.224991,0.176409,0.961304,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.1086,-0.852166,0.194831,-1.8675,0.224991,0.176409,0.962051,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.1086,-0.852165,0.194832,-1.8675,0.224993,0.176409,0.962798,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.1086,-0.852164,0.194835,-1.8675,0.224994,0.176409,0.963543,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108599,-0.852163,0.194838,-1.8675,0.224995,0.176409,0.96429,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108599,-0.852163,0.19484,-1.8675,0.224998,0.176409,0.965035,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.1086,-0.852162,0.194844,-1.8675,0.224999,0.176409,0.96578,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108599,-0.852161,0.194848,-1.8675,0.225001,0.176409,0.966525,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.1086,-0.85216,0.194852,-1.8675,0.225004,0.176408,0.967269,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.1086,-0.852158,0.194857,-1.8675,0.225007,0.176409,0.968014,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.1086,-0.852157,0.194863,-1.8675,0.22501,0.176409,0.968757,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108601,-0.852156,0.194868,-1.8675,0.225013,0.176408,0.969501,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.1086,-0.852153,0.194873,-1.8675,0.225017,0.176408,0.970243,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108601,-0.852152,0.19488,-1.8675,0.225021,0.176408,0.970987,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108602,-0.852149,0.194888,-1.8675,0.225026,0.176408,0.971728,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108601,-0.852147,0.194895,-1.8675,0.22503,0.176408,0.97247,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108602,-0.852145,0.194903,-1.8675,0.225034,0.176408,0.973211,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108603,-0.852143,0.194912,-1.8675,0.22504,0.176407,0.973952,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108604,-0.85214,0.19492,-1.8675,0.225045,0.176407,0.974693,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108604,-0.852137,0.194929,-1.8675,0.225051,0.176407,0.975433,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108605,-0.852134,0.194938,-1.8675,0.225056,0.176407,0.976173,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108606,-0.852131,0.194949,-1.8675,0.225062,0.176407,0.976913,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108606,-0.852128,0.19496,-1.8675,0.225069,0.176406,0.977652,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108607,-0.852125,0.19497,-1.8675,0.225076,0.176406,0.978391,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108607,-0.852122,0.194982,-1.8675,0.225083,0.176406,0.979128,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108608,-0.852118,0.194994,-1.8675,0.22509,0.176406,0.979867,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.10861,-0.852114,0.195006,-1.8675,0.225098,0.176405,0.980605,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.10861,-0.852112,0.195019,-1.8675,0.225105,0.176404,0.981341,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108612,-0.852108,0.195032,-1.8675,0.225113,0.176404,0.982079,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108612,-0.852103,0.195046,-1.8675,0.225122,0.176404,0.982816,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108614,-0.852099,0.195059,-1.8675,0.22513,0.176404,0.983551,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108614,-0.852095,0.195074,-1.8675,0.225139,0.176403,0.984287,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108616,-0.852091,0.195089,-1.8675,0.225148,0.176403,0.985022,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108617,-0.852086,0.195104,-1.8675,0.225157,0.176402,0.985757,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108618,-0.852082,0.19512,-1.8675,0.225167,0.176402,0.986491,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.10862,-0.852077,0.195136,-1.8675,0.225177,0.176402,0.987196,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.10862,-0.852073,0.195151,-1.8675,0.225186,0.176401,0.987868,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108622,-0.852068,0.195165,-1.8675,0.225195,0.1764,0.98851,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108623,-0.852064,0.19518,-1.8675,0.225204,0.176399,0.989121,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108624,-0.85206,0.195195,-1.8675,0.225213,0.176399,0.989701,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108625,-0.852056,0.195208,-1.8675,0.225221,0.176399,0.990251,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108626,-0.852052,0.195221,-1.8675,0.22523,0.176399,0.990769,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108627,-0.852048,0.195233,-1.8675,0.225237,0.176398,0.991257,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108629,-0.852045,0.195245,-1.8675,0.225244,0.176397,0.991715,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108629,-0.852041,0.195257,-1.8675,0.225251,0.176397,0.992141,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108631,-0.852038,0.195266,-1.8675,0.225258,0.176397,0.992537,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108632,-0.852036,0.195277,-1.8675,0.225264,0.176396,0.992903,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108632,-0.852033,0.195286,-1.8675,0.225269,0.176396,0.993238,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108633,-0.852031,0.195294,-1.8675,0.225275,0.176396,0.993542,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108633,-0.852028,0.195302,-1.8675,0.225279,0.176396,0.993816,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108634,-0.852026,0.195309,-1.8675,0.225283,0.176395,0.99406,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108635,-0.852024,0.195314,-1.8675,0.225287,0.176396,0.994273,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108635,-0.852023,0.195319,-1.8675,0.22529,0.176395,0.994455,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108636,-0.852021,0.195324,-1.8675,0.225293,0.176395,0.994608,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108636,-0.852021,0.195327,-1.8675,0.225295,0.176394,0.99473,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108637,-0.85202,0.19533,-1.8675,0.225297,0.176395,0.99482,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108637,-0.852019,0.195331,-1.8675,0.225298,0.176395,0.994881,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108636,-0.852019,0.195333,-1.8675,0.225298,0.176395,0.994912,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108636,-0.852019,0.195333,-1.8675,0.225298,0.176395,0.994912,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.825,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108636,-0.852019,0.195333,-1.8675,0.225298,0.176395,0.994912,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.9,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108636,-0.852019,0.195333,-1.8675,0.225298,0.176395,0.994912,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,0.975,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108636,-0.852019,0.195333,-1.8675,0.225298,0.176395,0.994912,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,1.05,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.108605,-0.852129,0.194957,-1.8675,0.225067,0.176406,0.977467,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,1.05,0.55,0.3,
0.01,0.165261,0.327878,0.501613,-1.01882,1.2556,-0.056649,-1.507673,0.1086,-0.852167,0.194829,-1.8675,0.22499,0.176409,0.959808,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.3,0.9,0.6,0.6,0.6,0.0,0.2,0.6,1.05,0.55,0.3,
